,image_path,mask_path,edge_path,Real/Fake
40,data/CASIA2.0_revised/Au/Au_arc_30042.jpg,,,0
41,data/CASIA2.0_revised/Au/Au_pla_30461.jpg,,,0
42,data/CASIA2.0_revised/Au/Au_nat_30241.jpg,,,0
43,data/CASIA2.0_revised/Au/Au_cha_30465.jpg,,,0
44,data/CASIA2.0_revised/Au/Au_nat_30015.jpg,,,0
45,data/CASIA2.0_revised/Au/Au_ani_30016.jpg,,,0
46,data/CASIA2.0_revised/Au/Au_arc_30437.jpg,,,0
47,data/CASIA2.0_revised/Au/Au_art_30057.jpg,,,0
48,data/CASIA2.0_revised/Au/Au_ani_30440.jpg,,,0
49,data/CASIA2.0_revised/Au/Au_txt_00077.jpg,,,0
50,data/CASIA2.0_revised/Au/Au_art_10014.jpg,,,0
51,data/CASIA2.0_revised/Au/Au_cha_30224.jpg,,,0
52,data/CASIA2.0_revised/Au/Au_sec_30269.jpg,,,0
53,data/CASIA2.0_revised/Au/Au_sec_30203.jpg,,,0
54,data/CASIA2.0_revised/Au/Au_arc_20050.jpg,,,0
55,data/CASIA2.0_revised/Au/Au_sec_00042.jpg,,,0
56,data/CASIA2.0_revised/Au/Au_sec_30725.jpg,,,0
57,data/CASIA2.0_revised/Au/Au_arc_30347.jpg,,,0
58,data/CASIA2.0_revised/Au/Au_pla_30185.jpg,,,0
59,data/CASIA2.0_revised/Au/Au_pla_20080.jpg,,,0
60,data/CASIA2.0_revised/Au/Au_pla_30012.jpg,,,0
61,data/CASIA2.0_revised/Au/Au_cha_00017.jpg,,,0
62,data/CASIA2.0_revised/Au/Au_pla_00098.jpg,,,0
63,data/CASIA2.0_revised/Au/Au_arc_30338.jpg,,,0
64,data/CASIA2.0_revised/Au/Au_art_30354.jpg,,,0
65,data/CASIA2.0_revised/Au/Au_nat_30383.jpg,,,0
66,data/CASIA2.0_revised/Au/Au_sec_30052.jpg,,,0
67,data/CASIA2.0_revised/Au/Au_arc_30462.jpg,,,0
68,data/CASIA2.0_revised/Au/Au_ani_30023.jpg,,,0
69,data/CASIA2.0_revised/Au/Au_sec_30006.jpg,,,0
70,data/CASIA2.0_revised/Au/Au_pla_30040.jpg,,,0
71,data/CASIA2.0_revised/Au/Au_cha_30683.jpg,,,0
72,data/CASIA2.0_revised/Au/Au_pla_20100.jpg,,,0
73,data/CASIA2.0_revised/Au/Au_art_20061.jpg,,,0
74,data/CASIA2.0_revised/Au/Au_arc_30289.jpg,,,0
75,data/CASIA2.0_revised/Au/Au_txt_00074.jpg,,,0
76,data/CASIA2.0_revised/Au/Au_nat_20035.jpg,,,0
77,data/CASIA2.0_revised/Au/Au_ani_30561.jpg,,,0
78,data/CASIA2.0_revised/Au/Au_arc_30161.jpg,,,0
79,data/CASIA2.0_revised/Au/Au_art_00008.jpg,,,0
80,data/CASIA2.0_revised/Au/Au_ind_00095.jpg,,,0
81,data/CASIA2.0_revised/Au/Au_arc_30629.jpg,,,0
82,data/CASIA2.0_revised/Au/Au_cha_30286.jpg,,,0
83,data/CASIA2.0_revised/Au/Au_nat_30140.jpg,,,0
84,data/CASIA2.0_revised/Au/Au_pla_20079.jpg,,,0
85,data/CASIA2.0_revised/Au/Au_arc_30448.jpg,,,0
86,data/CASIA2.0_revised/Au/Au_ani_30488.jpg,,,0
87,data/CASIA2.0_revised/Au/Au_pla_20003.jpg,,,0
88,data/CASIA2.0_revised/Au/Au_sec_30618.jpg,,,0
89,data/CASIA2.0_revised/Au/Au_sec_30199.jpg,,,0
90,data/CASIA2.0_revised/Au/Au_arc_20014.jpg,,,0
91,data/CASIA2.0_revised/Au/Au_sec_30170.jpg,,,0
92,data/CASIA2.0_revised/Au/Au_nat_30726.jpg,,,0
93,data/CASIA2.0_revised/Au/Au_ani_10167.jpg,,,0
94,data/CASIA2.0_revised/Au/Au_art_30045.jpg,,,0
95,data/CASIA2.0_revised/Au/Au_sec_30350.jpg,,,0
96,data/CASIA2.0_revised/Au/Au_cha_10146.jpg,,,0
97,data/CASIA2.0_revised/Au/Au_txt_30014.jpg,,,0
98,data/CASIA2.0_revised/Au/Au_nat_00100.jpg,,,0
99,data/CASIA2.0_revised/Au/Au_txt_00010.jpg,,,0
100,data/CASIA2.0_revised/Au/Au_ani_30461.jpg,,,0
101,data/CASIA2.0_revised/Au/Au_cha_30485.jpg,,,0
102,data/CASIA2.0_revised/Au/Au_nat_30674.jpg,,,0
103,data/CASIA2.0_revised/Au/Au_cha_30655.jpg,,,0
104,data/CASIA2.0_revised/Au/Au_pla_30575.jpg,,,0
105,data/CASIA2.0_revised/Au/Au_sec_20029.jpg,,,0
106,data/CASIA2.0_revised/Au/Au_nat_30428.jpg,,,0
107,data/CASIA2.0_revised/Au/Au_art_00026.jpg,,,0
108,data/CASIA2.0_revised/Au/Au_sec_30675.jpg,,,0
109,data/CASIA2.0_revised/Au/Au_art_20093.jpg,,,0
110,data/CASIA2.0_revised/Au/Au_cha_30409.jpg,,,0
111,data/CASIA2.0_revised/Au/Au_pla_30003.jpg,,,0
112,data/CASIA2.0_revised/Au/Au_pla_30005.jpg,,,0
113,data/CASIA2.0_revised/Au/Au_arc_20007.jpg,,,0
114,data/CASIA2.0_revised/Au/Au_nat_30425.jpg,,,0
115,data/CASIA2.0_revised/Au/Au_ani_10212.jpg,,,0
116,data/CASIA2.0_revised/Au/Au_cha_30095.jpg,,,0
117,data/CASIA2.0_revised/Au/Au_sec_20036.jpg,,,0
118,data/CASIA2.0_revised/Au/Au_arc_30169.jpg,,,0
119,data/CASIA2.0_revised/Au/Au_pla_30501.jpg,,,0
120,data/CASIA2.0_revised/Au/Au_cha_30355.jpg,,,0
121,data/CASIA2.0_revised/Au/Au_art_30218.jpg,,,0
122,data/CASIA2.0_revised/Au/Au_sec_30210.jpg,,,0
123,data/CASIA2.0_revised/Au/Au_cha_30173.jpg,,,0
124,data/CASIA2.0_revised/Au/Au_nat_30732.jpg,,,0
125,data/CASIA2.0_revised/Au/Au_ani_30351.jpg,,,0
126,data/CASIA2.0_revised/Au/Au_sec_30563.jpg,,,0
127,data/CASIA2.0_revised/Au/Au_sec_30493.jpg,,,0
128,data/CASIA2.0_revised/Au/Au_sec_00054.jpg,,,0
129,data/CASIA2.0_revised/Au/Au_pla_30157.jpg,,,0
130,data/CASIA2.0_revised/Au/Au_sec_30590.jpg,,,0
131,data/CASIA2.0_revised/Au/Au_cha_30467.jpg,,,0
132,data/CASIA2.0_revised/Au/Au_nat_30260.jpg,,,0
133,data/CASIA2.0_revised/Au/Au_txt_00013.jpg,,,0
134,data/CASIA2.0_revised/Au/Au_art_30030.jpg,,,0
135,data/CASIA2.0_revised/Au/Au_arc_20001.jpg,,,0
136,data/CASIA2.0_revised/Au/Au_txt_30022.jpg,,,0
137,data/CASIA2.0_revised/Au/Au_art_30470.jpg,,,0
138,data/CASIA2.0_revised/Au/Au_arc_30256.jpg,,,0
139,data/CASIA2.0_revised/Au/Au_cha_30593.jpg,,,0
140,data/CASIA2.0_revised/Au/Au_cha_30581.jpg,,,0
141,data/CASIA2.0_revised/Au/Au_ani_30576.jpg,,,0
142,data/CASIA2.0_revised/Au/Au_txt_00060.jpg,,,0
143,data/CASIA2.0_revised/Au/Au_cha_30627.jpg,,,0
144,data/CASIA2.0_revised/Au/Au_pla_30570.jpg,,,0
145,data/CASIA2.0_revised/Au/Au_nat_30234.jpg,,,0
146,data/CASIA2.0_revised/Au/Au_art_30205.jpg,,,0
147,data/CASIA2.0_revised/Au/Au_arc_30406.jpg,,,0
148,data/CASIA2.0_revised/Au/Au_nat_30511.jpg,,,0
149,data/CASIA2.0_revised/Au/Au_sec_00048.jpg,,,0
150,data/CASIA2.0_revised/Au/Au_nat_30095.jpg,,,0
151,data/CASIA2.0_revised/Au/Au_cha_30070.jpg,,,0
152,data/CASIA2.0_revised/Au/Au_ani_30500.jpg,,,0
153,data/CASIA2.0_revised/Au/Au_arc_30837.jpg,,,0
154,data/CASIA2.0_revised/Au/Au_ani_00006.jpg,,,0
155,data/CASIA2.0_revised/Au/Au_cha_30365.jpg,,,0
156,data/CASIA2.0_revised/Au/Au_nat_30702.jpg,,,0
157,data/CASIA2.0_revised/Au/Au_arc_30280.jpg,,,0
158,data/CASIA2.0_revised/Au/Au_nat_10112.jpg,,,0
159,data/CASIA2.0_revised/Au/Au_arc_30659.jpg,,,0
160,data/CASIA2.0_revised/Au/Au_nat_30139.jpg,,,0
161,data/CASIA2.0_revised/Au/Au_pla_30106.jpg,,,0
162,data/CASIA2.0_revised/Au/Au_arc_30006.jpg,,,0
163,data/CASIA2.0_revised/Au/Au_pla_30743.jpg,,,0
164,data/CASIA2.0_revised/Au/Au_arc_00058.jpg,,,0
165,data/CASIA2.0_revised/Au/Au_pla_30310.jpg,,,0
166,data/CASIA2.0_revised/Au/Au_ani_30227.jpg,,,0
167,data/CASIA2.0_revised/Au/Au_sec_30223.jpg,,,0
168,data/CASIA2.0_revised/Au/Au_ind_10101.jpg,,,0
169,data/CASIA2.0_revised/Au/Au_cha_20037.jpg,,,0
170,data/CASIA2.0_revised/Au/Au_ind_30068.jpg,,,0
171,data/CASIA2.0_revised/Au/Au_ani_30374.jpg,,,0
172,data/CASIA2.0_revised/Au/Au_arc_30700.jpg,,,0
173,data/CASIA2.0_revised/Au/Au_arc_30707.jpg,,,0
174,data/CASIA2.0_revised/Au/Au_art_30423.jpg,,,0
175,data/CASIA2.0_revised/Au/Au_ani_20043.jpg,,,0
176,data/CASIA2.0_revised/Au/Au_ani_30505.jpg,,,0
177,data/CASIA2.0_revised/Au/Au_ani_30191.jpg,,,0
178,data/CASIA2.0_revised/Au/Au_ani_10002.jpg,,,0
179,data/CASIA2.0_revised/Au/Au_nat_30514.jpg,,,0
180,data/CASIA2.0_revised/Au/Au_arc_00095.jpg,,,0
181,data/CASIA2.0_revised/Au/Au_arc_30213.jpg,,,0
182,data/CASIA2.0_revised/Au/Au_ind_30125.jpg,,,0
183,data/CASIA2.0_revised/Au/Au_cha_00002.jpg,,,0
184,data/CASIA2.0_revised/Au/Au_nat_30366.jpg,,,0
185,data/CASIA2.0_revised/Au/Au_nat_30448.jpg,,,0
186,data/CASIA2.0_revised/Au/Au_cha_30630.jpg,,,0
187,data/CASIA2.0_revised/Au/Au_ind_00024.jpg,,,0
188,data/CASIA2.0_revised/Au/Au_art_30440.jpg,,,0
189,data/CASIA2.0_revised/Au/Au_nat_30401.jpg,,,0
190,data/CASIA2.0_revised/Au/Au_cha_30060.jpg,,,0
191,data/CASIA2.0_revised/Au/Au_cha_30035.jpg,,,0
192,data/CASIA2.0_revised/Au/Au_arc_20043.jpg,,,0
193,data/CASIA2.0_revised/Au/Au_ani_30037.jpg,,,0
194,data/CASIA2.0_revised/Au/Au_nat_20057.jpg,,,0
195,data/CASIA2.0_revised/Au/Au_cha_30066.jpg,,,0
196,data/CASIA2.0_revised/Au/Au_sec_30711.jpg,,,0
197,data/CASIA2.0_revised/Au/Au_sec_30608.jpg,,,0
198,data/CASIA2.0_revised/Au/Au_sec_30718.jpg,,,0
199,data/CASIA2.0_revised/Au/Au_cha_10168.jpg,,,0
200,data/CASIA2.0_revised/Au/Au_nat_30107.jpg,,,0
201,data/CASIA2.0_revised/Au/Au_sec_30484.jpg,,,0
202,data/CASIA2.0_revised/Au/Au_ind_00062.jpg,,,0
203,data/CASIA2.0_revised/Au/Au_sec_30130.jpg,,,0
204,data/CASIA2.0_revised/Au/Au_nat_00036.jpg,,,0
205,data/CASIA2.0_revised/Au/Au_ind_30086.jpg,,,0
206,data/CASIA2.0_revised/Au/Au_cha_10106.jpg,,,0
207,data/CASIA2.0_revised/Au/Au_nat_30060.jpg,,,0
208,data/CASIA2.0_revised/Au/Au_ani_30261.jpg,,,0
209,data/CASIA2.0_revised/Au/Au_ani_20047.jpg,,,0
210,data/CASIA2.0_revised/Au/Au_sec_30507.jpg,,,0
211,data/CASIA2.0_revised/Au/Au_ani_30123.jpg,,,0
212,data/CASIA2.0_revised/Au/Au_nat_20032.jpg,,,0
213,data/CASIA2.0_revised/Au/Au_art_30139.jpg,,,0
214,data/CASIA2.0_revised/Au/Au_sec_20088.jpg,,,0
215,data/CASIA2.0_revised/Au/Au_ani_30348.jpg,,,0
216,data/CASIA2.0_revised/Au/Au_art_30206.jpg,,,0
217,data/CASIA2.0_revised/Au/Au_cha_30054.jpg,,,0
218,data/CASIA2.0_revised/Au/Au_sec_30176.jpg,,,0
219,data/CASIA2.0_revised/Au/Au_ani_30133.jpg,,,0
220,data/CASIA2.0_revised/Au/Au_ani_30622.jpg,,,0
221,data/CASIA2.0_revised/Au/Au_nat_30250.jpg,,,0
222,data/CASIA2.0_revised/Au/Au_cha_00045.jpg,,,0
223,data/CASIA2.0_revised/Au/Au_ani_30140.jpg,,,0
224,data/CASIA2.0_revised/Au/Au_ani_30301.jpg,,,0
225,data/CASIA2.0_revised/Au/Au_cha_30521.jpg,,,0
226,data/CASIA2.0_revised/Au/Au_pla_00051.jpg,,,0
227,data/CASIA2.0_revised/Au/Au_nat_30681.jpg,,,0
228,data/CASIA2.0_revised/Au/Au_sec_30121.jpg,,,0
229,data/CASIA2.0_revised/Au/Au_nat_00015.jpg,,,0
230,data/CASIA2.0_revised/Au/Au_ind_00088.jpg,,,0
231,data/CASIA2.0_revised/Au/Au_art_30531.jpg,,,0
232,data/CASIA2.0_revised/Au/Au_cha_10118.jpg,,,0
233,data/CASIA2.0_revised/Au/Au_ind_00049.jpg,,,0
234,data/CASIA2.0_revised/Au/Au_pla_30051.jpg,,,0
235,data/CASIA2.0_revised/Au/Au_txt_00016.jpg,,,0
236,data/CASIA2.0_revised/Au/Au_arc_30057.jpg,,,0
237,data/CASIA2.0_revised/Au/Au_sec_20006.jpg,,,0
238,data/CASIA2.0_revised/Au/Au_cha_30451.jpg,,,0
239,data/CASIA2.0_revised/Au/Au_nat_30618.jpg,,,0
240,data/CASIA2.0_revised/Au/Au_ani_30655.jpg,,,0
241,data/CASIA2.0_revised/Au/Au_arc_00030.jpg,,,0
242,data/CASIA2.0_revised/Au/Au_art_30373.jpg,,,0
243,data/CASIA2.0_revised/Au/Au_sec_30721.jpg,,,0
244,data/CASIA2.0_revised/Au/Au_ani_30283.jpg,,,0
245,data/CASIA2.0_revised/Au/Au_art_30638.jpg,,,0
246,data/CASIA2.0_revised/Au/Au_cha_20016.jpg,,,0
247,data/CASIA2.0_revised/Au/Au_arc_30654.jpg,,,0
248,data/CASIA2.0_revised/Au/Au_sec_20044.jpg,,,0
249,data/CASIA2.0_revised/Au/Au_nat_30190.jpg,,,0
250,data/CASIA2.0_revised/Au/Au_arc_30562.jpg,,,0
251,data/CASIA2.0_revised/Au/Au_ind_00059.jpg,,,0
252,data/CASIA2.0_revised/Au/Au_art_30420.jpg,,,0
253,data/CASIA2.0_revised/Au/Au_ani_00056.jpg,,,0
254,data/CASIA2.0_revised/Au/Au_ani_30130.jpg,,,0
255,data/CASIA2.0_revised/Au/Au_nat_30020.jpg,,,0
256,data/CASIA2.0_revised/Au/Au_sec_30434.jpg,,,0
257,data/CASIA2.0_revised/Au/Au_art_30147.jpg,,,0
258,data/CASIA2.0_revised/Au/Au_ani_00084.jpg,,,0
259,data/CASIA2.0_revised/Au/Au_ani_10148.jpg,,,0
260,data/CASIA2.0_revised/Au/Au_arc_30410.jpg,,,0
261,data/CASIA2.0_revised/Au/Au_arc_30045.jpg,,,0
262,data/CASIA2.0_revised/Au/Au_nat_30054.jpg,,,0
263,data/CASIA2.0_revised/Au/Au_cha_30471.jpg,,,0
264,data/CASIA2.0_revised/Au/Au_art_30103.jpg,,,0
265,data/CASIA2.0_revised/Au/Au_arc_00002.jpg,,,0
266,data/CASIA2.0_revised/Au/Au_sec_30367.jpg,,,0
267,data/CASIA2.0_revised/Au/Au_nat_00081.jpg,,,0
268,data/CASIA2.0_revised/Au/Au_art_30320.jpg,,,0
269,data/CASIA2.0_revised/Au/Au_sec_30579.jpg,,,0
270,data/CASIA2.0_revised/Au/Au_sec_30300.jpg,,,0
271,data/CASIA2.0_revised/Au/Au_nat_30566.jpg,,,0
272,data/CASIA2.0_revised/Au/Au_ani_30223.jpg,,,0
273,data/CASIA2.0_revised/Au/Au_sec_30509.jpg,,,0
274,data/CASIA2.0_revised/Au/Au_art_30291.jpg,,,0
275,data/CASIA2.0_revised/Au/Au_sec_30652.jpg,,,0
276,data/CASIA2.0_revised/Au/Au_nat_30520.jpg,,,0
277,data/CASIA2.0_revised/Au/Au_sec_30690.jpg,,,0
278,data/CASIA2.0_revised/Au/Au_arc_30759.jpg,,,0
279,data/CASIA2.0_revised/Au/Au_arc_10129.bmp,,,0
280,data/CASIA2.0_revised/Au/Au_ani_00013.jpg,,,0
281,data/CASIA2.0_revised/Au/Au_ani_30466.jpg,,,0
282,data/CASIA2.0_revised/Au/Au_ani_30648.jpg,,,0
283,data/CASIA2.0_revised/Au/Au_pla_10106.jpg,,,0
284,data/CASIA2.0_revised/Au/Au_cha_30058.jpg,,,0
285,data/CASIA2.0_revised/Au/Au_ani_30638.jpg,,,0
286,data/CASIA2.0_revised/Au/Au_cha_10170.jpg,,,0
287,data/CASIA2.0_revised/Au/Au_pla_00085.jpg,,,0
288,data/CASIA2.0_revised/Au/Au_arc_30013.jpg,,,0
289,data/CASIA2.0_revised/Au/Au_sec_30701.jpg,,,0
290,data/CASIA2.0_revised/Au/Au_pla_30531.jpg,,,0
291,data/CASIA2.0_revised/Au/Au_nat_30396.jpg,,,0
292,data/CASIA2.0_revised/Au/Au_cha_30076.jpg,,,0
293,data/CASIA2.0_revised/Au/Au_ani_30469.jpg,,,0
294,data/CASIA2.0_revised/Au/Au_ani_30290.jpg,,,0
295,data/CASIA2.0_revised/Au/Au_ani_30114.jpg,,,0
296,data/CASIA2.0_revised/Au/Au_art_30201.jpg,,,0
297,data/CASIA2.0_revised/Au/Au_arc_30340.jpg,,,0
298,data/CASIA2.0_revised/Au/Au_sec_30035.jpg,,,0
299,data/CASIA2.0_revised/Au/Au_sec_30152.jpg,,,0
300,data/CASIA2.0_revised/Au/Au_sec_30469.jpg,,,0
301,data/CASIA2.0_revised/Au/Au_sec_30281.jpg,,,0
302,data/CASIA2.0_revised/Au/Au_arc_30351.jpg,,,0
303,data/CASIA2.0_revised/Au/Au_cha_00087.jpg,,,0
304,data/CASIA2.0_revised/Au/Au_cha_30483.jpg,,,0
305,data/CASIA2.0_revised/Au/Au_ind_30069.jpg,,,0
306,data/CASIA2.0_revised/Au/Au_txt_00025.jpg,,,0
307,data/CASIA2.0_revised/Au/Au_arc_30164.jpg,,,0
308,data/CASIA2.0_revised/Au/Au_arc_30051.jpg,,,0
309,data/CASIA2.0_revised/Au/Au_cha_30528.jpg,,,0
310,data/CASIA2.0_revised/Au/Au_pla_30149.jpg,,,0
311,data/CASIA2.0_revised/Au/Au_nat_30074.jpg,,,0
312,data/CASIA2.0_revised/Au/Au_pla_30718.jpg,,,0
313,data/CASIA2.0_revised/Au/Au_art_30592.jpg,,,0
314,data/CASIA2.0_revised/Au/Au_ind_30107.jpg,,,0
315,data/CASIA2.0_revised/Au/Au_nat_30559.jpg,,,0
316,data/CASIA2.0_revised/Au/Au_arc_00007.jpg,,,0
317,data/CASIA2.0_revised/Au/Au_nat_30607.jpg,,,0
318,data/CASIA2.0_revised/Au/Au_ani_00091.jpg,,,0
319,data/CASIA2.0_revised/Au/Au_cha_00054.jpg,,,0
320,data/CASIA2.0_revised/Au/Au_cha_10137.jpg,,,0
321,data/CASIA2.0_revised/Au/Au_sec_30679.jpg,,,0
322,data/CASIA2.0_revised/Au/Au_arc_30559.jpg,,,0
323,data/CASIA2.0_revised/Au/Au_pla_30621.jpg,,,0
324,data/CASIA2.0_revised/Au/Au_cha_00012.jpg,,,0
325,data/CASIA2.0_revised/Au/Au_pla_30628.jpg,,,0
326,data/CASIA2.0_revised/Au/Au_ind_20010.jpg,,,0
327,data/CASIA2.0_revised/Au/Au_sec_30136.jpg,,,0
328,data/CASIA2.0_revised/Au/Au_sec_00062.jpg,,,0
329,data/CASIA2.0_revised/Au/Au_pla_30288.jpg,,,0
330,data/CASIA2.0_revised/Au/Au_ani_30510.jpg,,,0
331,data/CASIA2.0_revised/Au/Au_arc_20023.jpg,,,0
332,data/CASIA2.0_revised/Au/Au_nat_30355.jpg,,,0
333,data/CASIA2.0_revised/Au/Au_ani_30751.jpg,,,0
334,data/CASIA2.0_revised/Au/Au_sec_30064.jpg,,,0
335,data/CASIA2.0_revised/Au/Au_arc_30456.jpg,,,0
336,data/CASIA2.0_revised/Au/Au_cha_30690.jpg,,,0
337,data/CASIA2.0_revised/Au/Au_art_30258.jpg,,,0
338,data/CASIA2.0_revised/Au/Au_pla_20035.jpg,,,0
339,data/CASIA2.0_revised/Au/Au_sec_30374.jpg,,,0
340,data/CASIA2.0_revised/Au/Au_nat_30661.jpg,,,0
341,data/CASIA2.0_revised/Au/Au_arc_30127.jpg,,,0
342,data/CASIA2.0_revised/Au/Au_pla_30655.jpg,,,0
343,data/CASIA2.0_revised/Au/Au_sec_30297.jpg,,,0
344,data/CASIA2.0_revised/Au/Au_pla_30063.jpg,,,0
345,data/CASIA2.0_revised/Au/Au_arc_30642.jpg,,,0
346,data/CASIA2.0_revised/Au/Au_nat_30432.jpg,,,0
347,data/CASIA2.0_revised/Au/Au_ani_30248.jpg,,,0
348,data/CASIA2.0_revised/Au/Au_pla_30303.jpg,,,0
349,data/CASIA2.0_revised/Au/Au_arc_30125.jpg,,,0
350,data/CASIA2.0_revised/Au/Au_arc_20088.jpg,,,0
351,data/CASIA2.0_revised/Au/Au_sec_30065.jpg,,,0
352,data/CASIA2.0_revised/Au/Au_art_20044.jpg,,,0
353,data/CASIA2.0_revised/Au/Au_ani_30407.jpg,,,0
354,data/CASIA2.0_revised/Au/Au_nat_30412.jpg,,,0
355,data/CASIA2.0_revised/Au/Au_art_00001.jpg,,,0
356,data/CASIA2.0_revised/Au/Au_art_30666.jpg,,,0
357,data/CASIA2.0_revised/Au/Au_cha_30207.jpg,,,0
358,data/CASIA2.0_revised/Au/Au_nat_30257.jpg,,,0
359,data/CASIA2.0_revised/Au/Au_sec_30041.jpg,,,0
360,data/CASIA2.0_revised/Au/Au_art_30259.jpg,,,0
361,data/CASIA2.0_revised/Au/Au_cha_10187.jpg,,,0
362,data/CASIA2.0_revised/Au/Au_nat_30214.jpg,,,0
363,data/CASIA2.0_revised/Au/Au_arc_30089.jpg,,,0
364,data/CASIA2.0_revised/Au/Au_ani_30142.jpg,,,0
365,data/CASIA2.0_revised/Au/Au_arc_30521.jpg,,,0
366,data/CASIA2.0_revised/Au/Au_nat_30326.jpg,,,0
367,data/CASIA2.0_revised/Au/Au_arc_30318.jpg,,,0
368,data/CASIA2.0_revised/Au/Au_ind_30070.jpg,,,0
369,data/CASIA2.0_revised/Au/Au_nat_30196.jpg,,,0
370,data/CASIA2.0_revised/Au/Au_pla_30178.jpg,,,0
371,data/CASIA2.0_revised/Au/Au_ani_00068.jpg,,,0
372,data/CASIA2.0_revised/Au/Au_arc_30489.jpg,,,0
373,data/CASIA2.0_revised/Au/Au_arc_30666.jpg,,,0
374,data/CASIA2.0_revised/Au/Au_sec_30353.jpg,,,0
375,data/CASIA2.0_revised/Au/Au_sec_30441.jpg,,,0
376,data/CASIA2.0_revised/Au/Au_ind_20025.jpg,,,0
377,data/CASIA2.0_revised/Au/Au_sec_30700.jpg,,,0
378,data/CASIA2.0_revised/Au/Au_cha_20020.jpg,,,0
379,data/CASIA2.0_revised/Au/Au_ani_30473.jpg,,,0
380,data/CASIA2.0_revised/Au/Au_arc_30160.jpg,,,0
381,data/CASIA2.0_revised/Au/Au_pla_30656.jpg,,,0
382,data/CASIA2.0_revised/Au/Au_arc_30495.jpg,,,0
383,data/CASIA2.0_revised/Au/Au_cha_10129.jpg,,,0
384,data/CASIA2.0_revised/Au/Au_cha_30347.jpg,,,0
385,data/CASIA2.0_revised/Au/Au_pla_30197.jpg,,,0
386,data/CASIA2.0_revised/Au/Au_ani_30257.jpg,,,0
387,data/CASIA2.0_revised/Au/Au_cha_30311.jpg,,,0
388,data/CASIA2.0_revised/Au/Au_txt_00020.jpg,,,0
389,data/CASIA2.0_revised/Au/Au_art_30569.jpg,,,0
390,data/CASIA2.0_revised/Au/Au_pla_00066.jpg,,,0
391,data/CASIA2.0_revised/Au/Au_pla_20064.jpg,,,0
392,data/CASIA2.0_revised/Au/Au_arc_30778.jpg,,,0
393,data/CASIA2.0_revised/Au/Au_pla_30705.jpg,,,0
394,data/CASIA2.0_revised/Au/Au_arc_30514.jpg,,,0
395,data/CASIA2.0_revised/Au/Au_txt_30021.jpg,,,0
396,data/CASIA2.0_revised/Au/Au_pla_20007.jpg,,,0
397,data/CASIA2.0_revised/Au/Au_art_30478.jpg,,,0
398,data/CASIA2.0_revised/Au/Au_nat_30639.jpg,,,0
